image_id,split,true_label,label_name,f000,f001,f002,f003,f004,f005,f006,f007,f008,f009,f010,f011,f012,f013,f014,f015,f016,f017,f018,f019,f020,f021,f022,f023,f024,f025,f026,f027,f028,f029,f030,f031,f032,f033,f034,f035,f036,f037,f038,f039,f040,f041,f042,f043,f044,f045,f046,f047,f048,f049,f050,f051,f052,f053,f054,f055,f056,f057,f058,f059,f060,f061,f062,f063,f064,f065,f066,f067,f068,f069,f070,f071,f072,f073,f074,f075,f076,f077,f078,f079,f080,f081,f082,f083,f084,f085,f086,f087,f088,f089,f090,f091,f092,f093,f094,f095,f096,f097,f098,f099,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191,f192,f193,f194,f195,f196,f197,f198,f199,f200,f201,f202,f203,f204,f205,f206,f207,f208,f209,f210,f211,f212,f213,f214,f215,f216,f217,f218,f219,f220,f221,f222,f223,f224,f225,f226,f227,f228,f229,f230,f231,f232,f233,f234,f235,f236,f237,f238,f239,f240,f241,f242,f243,f244,f245,f246,f247,f248,f249,f250,f251,f252,f253,f254,f255
120,test,0,Normal,0.3218,0.15447,0.26203,0.35075,0.1613,0.27969,0.28714,0.38739,0.33207,0.32669,0.47149,0.30315,0.30779,0.31982,0.33224,0.2795,0.31362,0.2992,0.32168,0.26582,0.33418,0.21034,0.34743,0.28813,0.21775,0.32539,0.31531,0.27726,0.65084,0.34769,0.16332,0.14226,0.08803,0.2089,0.183,0.52252,0.28051,0.34172,0.0905,0.24694,0.36634,0.13064,0.34131,0.38747,0.23145,0.19649,0.13651,0.14962,0.23574,0.51671,0.40937,0.43326,0.27313,0.06218,0.10986,0.35934,0.19276,0.4622,0.29654,0.14569,0.56761,0.10799,0.1424,0.30897,0.27905,0.18387,0.25726,0.06474,0.18625,0.49857,0.40269,0.26775,0.36718,0.29496,0.29993,0.19875,0.42231,0.30236,0.22579,0.35974,0.32678,0.4893,0.10132,0.59383,0.29217,0.0173,0.37964,0.29385,0.20593,0.41989,0.18561,0.60102,0.24676,0.13907,0.34084,0.61221,0.33222,0.21661,0.43568,0.26117,0.32816,0.5009,0.39005,0.25201,0.21056,0.1099,0.17711,0.13878,0.14789,0.35167,0.24974,0.35178,0.17761,0.32472,0.13722,0.39174,0.52573,0.17975,0.29366,0.27485,0.32356,0.16464,0.41831,0.17488,0.30211,0.2854,0.15877,0.31624,0.12791,0.20633,0.54912,0.37134,0.2386,0.21795,0.47447,0.32838,0.24282,0.11238,0.15036,0.35823,0.27525,0.2756,0.26405,0.3491,0.40148,0.51401,0.22724,0.21149,0.16306,0.44322,0.18378,0.17738,0.38312,0.19321,0.45721,0.44813,0.30323,0.26139,0.4087,0.23694,0.33958,0.48215,0.31797,0.24569,0.11029,0.31736,0.23013,0.29346,0.35058,0.38477,0.72909,0.26262,0.56077,0.37601,0.42774,0.30987,0.38211,0.28654,0.29218,0.32202,0.4198,0.26878,0.31838,0.40771,0.15835,0.3042,0.42546,0.21552,0.32649,0.26521,0.49738,0.11841,0.32454,0.58624,0.26734,0.1478,0.28936,0.30916,0.25176,0.22995,0.33686,0.30349,0.17361,0.13127,0.37672,0.34464,0.23942,0.43835,0.29593,0.49291,0.36969,0.38628,0.11298,0.13403,0.53747,0.25694,0.17712,0.20462,0.39472,0.60037,0.31381,0.17442,0.2014,0.22138,0.31316,0.38424,0.28064,0.7214,0.29898,0.1295,0.28174,0.35177,0.23232,0.15571,0.26711,0.30152,0.20865,0.299,0.23936,0.09774,0.29915,0.41682,0.43066,0.07251,0.32822,0.32877,0.44494,0.31785,0.52584,0.20847,0.25932,0.29872,0.33673,0.27884,0.21829,0.40309
080,test,1,Hemorrhage,0.14113,0.06782,0.43279,0.56704,0.19669,0.22962,0.30125,0.47887,0.09765,0.29472,0.38581,0.19081,0.39542,0.47515,0.19218,0.24973,0.23057,0.21349,0.30192,0.19733,0.12083,0.22662,0.23471,0.17869,0.17731,0.56515,0.05794,0.44965,0.57109,0.31743,0.31794,0.15792,0.11078,0.08619,0.23934,0.56808,0.26712,0.24376,0.10941,0.20236,0.49672,0.19507,0.50964,0.34592,0.11813,0.15765,0.22785,0.18938,0.30329,0.51052,0.51838,0.34046,0.16744,0.04147,0.17584,0.35159,0.21011,0.40742,0.093,0.02058,0.29552,0.18394,0.07651,0.45647,0.42952,0.37612,0.38691,0.20603,0.13215,0.58915,0.31364,0.25845,0.16108,0.60229,0.39003,0.13346,0.59295,0.40608,0.46724,0.29802,0.44379,0.61322,0.06396,0.56955,0.23527,0.03711,0.50094,0.14813,0.27226,0.23724,0.10394,0.68542,0.64704,0.01111,0.34936,0.32102,0.23526,0.4477,0.57959,0.23018,0.37205,0.38396,0.48839,0.29932,0.18769,0.00168,0.20717,0.07832,0.11184,0.51769,0.44532,0.3101,0.22602,0.06064,0.0238,0.47355,0.79473,0.31446,0.14187,0.15306,0.44448,0.17738,0.36449,0.05472,0.65224,0.13463,-0.01565,0.19021,0.42489,0.27863,0.58733,0.21898,0.08526,0.22032,0.32301,0.26276,0.16029,0.18361,0.24748,0.28011,0.1952,0.10892,0.29321,0.32431,0.24877,0.25895,0.33263,0.09209,0.06592,0.48688,0.11866,0.25234,0.60755,0.05615,0.23999,0.15783,0.16486,0.08961,0.23335,0.1626,0.41853,0.53432,0.15906,0.23966,0.19231,0.4487,0.19876,0.30249,0.29006,0.36644,0.64437,0.36889,0.58758,0.27074,0.31561,0.13376,0.15714,0.41631,0.75046,0.2952,0.37885,0.27656,0.33003,0.27001,0.145,0.27743,0.48738,0.16162,0.22176,0.18799,0.63572,0.01139,0.43126,0.37416,0.26421,0.2102,0.16657,0.39533,0.20065,0.15916,0.37318,0.29922,0.19362,0.08092,0.27981,0.30535,0.25825,0.28707,0.26109,0.48457,0.2331,0.33982,0.17207,0.09672,0.84083,0.29559,0.05442,0.22437,0.52449,0.65177,0.38282,0.09178,0.19344,0.18395,0.38434,0.31757,0.35139,0.61972,0.06913,0.09038,0.17091,0.42215,0.12505,0.1317,0.19568,0.27202,0.12298,0.3157,0.33812,0.24492,0.31496,0.23578,0.46469,0.25901,0.16201,0.32735,0.72347,0.19994,0.74072,0.13802,0.46,0.41035,0.33558,0.33105,0.17197,0.2802
095,test,1,Hemorrhage,0.81993,0.82402,0.34563,0.23083,0.12615,0.32072,0.85599,0.25822,0.42387,0.24585,0.50991,0.50588,0.63642,0.68563,0.4757,0.70276,0.30242,0.52712,0.16209,0.83845,0.47663,0.2189,0.38169,1.01518,0.37765,0.35575,0.54902,0.28678,0.49484,1.00789,0.09573,0.0485,0.31837,0.37235,0.2436,0.36175,0.0269,0.24393,0.80625,0.49538,0.35573,0.1413,0.23698,0.76415,0.82289,0.85647,0.16674,0.54499,0.50964,0.76056,0.18354,0.93357,0.29212,0.52006,0.28475,0.4443,0.6717,0.96074,0.59892,0.58055,0.79524,0.22319,0.37438,0.35374,0.46463,0.26263,0.54445,0.91876,0.2115,0.13923,0.42304,0.57658,0.29024,0.54488,0.37864,0.24959,0.3814,0.46316,0.6535,0.40572,0.40077,0.24002,0.35669,0.10906,1.08556,0.29625,0.10775,1.07813,0.10178,0.39623,0.71324,0.35848,0.48887,0.09663,0.12836,0.54103,0.20331,0.74844,0.37585,0.36768,0.28416,0.51937,0.62116,0.40432,0.1215,0.28145,0.69623,0.65034,0.14147,0.44756,0.34818,0.91796,0.21675,0.72093,0.48383,0.64031,0.17529,0.20235,0.4454,0.86667,0.1482,0.484,0.95796,0.68121,0.27504,0.50761,1.16348,0.80806,0.50156,0.70282,0.22821,0.24384,1.03932,0.8657,0.39755,1.03764,0.29405,0.19116,1.13343,0.62269,0.67331,0.91869,0.37714,0.47706,0.59266,0.40716,0.2131,0.9451,0.2178,1.0873,0.60596,0.12239,0.20396,0.55947,1.10938,0.95142,0.60825,0.9273,0.61104,0.49865,0.29658,0.45796,0.14898,0.37409,0.60978,0.27872,0.35754,0.98961,0.94588,1.11277,0.34539,0.38117,0.23462,0.75658,0.3432,1.28631,0.42095,0.82185,0.24736,0.97506,0.60209,0.35619,0.5185,0.34388,0.45117,0.1209,0.36915,0.83895,0.52839,1.13777,0.24509,0.88075,0.31983,0.40965,0.32607,0.59139,0.46147,0.752,0.728,0.50586,0.83769,1.11377,0.4266,0.4553,0.54233,0.41146,0.21796,0.48739,0.57555,0.1711,0.89676,0.61322,0.7436,1.38156,0.28965,0.23742,0.74497,1.11673,0.39786,0.16827,0.43057,0.51064,0.331,0.31311,0.22747,0.30988,0.08978,0.30846,0.8123,0.03956,0.66544,0.54257,0.40664,0.43264,0.89867,0.49072,0.52265,0.46247,0.40576,0.33813,0.36774,0.6913,0.50152,0.29008,1.10655,1.38348,0.20592,0.6634,0.19,0.17839,0.57714,0.08023,0.29817,0.44664,0.44047,0.45641
072,test,1,Hemorrhage,0.59642,0.57366,0.17814,0.44675,0.14509,0.41273,0.90823,0.1183,0.35166,0.38941,0.621,0.61719,0.84333,0.52802,0.56599,0.53417,0.66581,0.48,0.20419,0.74211,0.2505,0.33932,0.46705,0.73739,0.33546,0.41162,0.33196,0.37428,0.47346,1.09934,0.17557,0.04917,0.4716,0.15216,0.38845,0.35049,0.17091,0.25293,0.51953,0.40413,0.44644,0.16899,0.34996,0.64208,0.66945,0.94958,0.07565,0.61207,0.78714,0.49748,0.31816,1.10194,0.31289,0.36434,0.45096,0.55655,0.70017,0.83074,0.62446,0.55634,0.92325,0.21866,0.19438,0.27122,0.38353,0.24713,0.48598,0.66502,0.14787,0.11898,0.60599,0.44994,0.41541,0.50346,0.17592,0.18819,0.60022,0.34646,0.72337,0.21696,0.27999,0.35966,0.31238,0.22503,1.0358,0.32071,0.17905,0.58975,0.28057,0.36055,0.42608,0.36578,0.44977,0.25681,0.23683,0.38293,0.23938,0.61688,0.70336,0.12968,0.2758,0.80812,0.547,0.19401,0.22823,0.23026,0.61644,0.49945,0.24153,0.33718,0.30031,0.60163,0.3125,0.75936,0.26815,0.75686,0.39311,0.25605,0.31879,0.80537,0.22775,0.20132,0.64689,0.23511,0.35366,0.71065,1.16215,0.86724,0.34738,0.70896,0.11783,0.41232,0.64578,0.67015,0.34184,0.77245,0.32203,0.33517,0.76267,0.3327,0.19965,0.73682,0.19939,0.58104,0.50108,0.36879,0.20755,0.52163,0.33357,1.21203,0.71927,0.12455,0.14765,0.26869,1.06511,0.63962,0.55828,0.89485,0.44806,0.3291,0.50455,0.67819,0.02865,0.39668,0.14119,0.63445,0.2605,1.08311,0.79022,1.09187,0.49799,0.39976,0.19805,0.76042,0.33276,0.79038,0.13905,0.57945,0.26442,0.91143,0.57546,0.2005,0.34821,0.41064,0.18692,0.21064,0.3053,0.69679,0.7245,0.77274,0.19749,0.19013,0.3174,0.65714,0.17668,0.52631,0.35053,0.61387,0.80329,0.59255,1.01627,1.19688,0.25079,0.14845,0.81611,0.3597,0.16211,0.4968,0.45056,0.16061,0.45017,0.53766,0.51374,0.65964,0.34612,0.29048,0.45661,0.88538,0.44344,0.19179,0.4554,0.38676,0.36855,0.21642,0.13367,0.20892,0.26004,0.33273,0.71653,0.06707,0.5868,0.54811,0.38891,0.30452,0.84686,0.68853,0.12925,0.2637,0.09728,0.14485,0.27326,0.75766,0.73884,0.5142,0.61937,1.45924,0.13551,0.44292,0.47017,0.37051,0.35775,0.16625,0.42798,0.2909,0.39541,0.5724
121,test,0,Normal,0.1982,0.16145,0.22422,0.38531,0.20139,0.28931,0.29493,0.39039,0.27173,0.39832,0.43286,0.29807,0.26832,0.37634,0.38971,0.17872,0.34499,0.24811,0.32273,0.30048,0.35314,0.16882,0.24552,0.29441,0.14782,0.47876,0.28698,0.30386,0.4666,0.31307,0.21725,0.2523,0.14093,0.18298,0.23544,0.53448,0.36147,0.25421,0.15228,0.21363,0.4969,0.0888,0.37501,0.32268,0.16979,0.17122,0.21806,0.14029,0.18931,0.41072,0.46896,0.45932,0.31123,0.06652,0.15012,0.28382,0.21341,0.52683,0.35393,0.17905,0.4684,0.09734,0.05887,0.27792,0.35125,0.13061,0.21194,0.09508,0.18842,0.3736,0.30423,0.24903,0.29038,0.2825,0.25535,0.14303,0.41271,0.22658,0.28698,0.27771,0.42764,0.49418,0.16161,0.47175,0.25355,0.06818,0.4818,0.18757,0.33315,0.34363,0.16781,0.59589,0.22646,0.16507,0.39784,0.46458,0.2274,0.22574,0.32322,0.25698,0.29604,0.50036,0.39467,0.21422,0.27319,0.09031,0.12626,0.09716,0.18493,0.31231,0.22963,0.2829,0.1918,0.25825,0.13962,0.37908,0.44489,0.20061,0.30655,0.29465,0.32604,0.10873,0.37118,0.10005,0.27589,0.31133,0.22679,0.32039,0.18955,0.25248,0.43934,0.41856,0.14466,0.20858,0.32124,0.45796,0.32127,0.19179,0.14173,0.23415,0.15248,0.22465,0.29965,0.26214,0.30494,0.41994,0.29077,0.17778,0.19036,0.43499,0.31542,0.16582,0.38284,0.15111,0.33479,0.38151,0.32648,0.20825,0.26435,0.23198,0.35221,0.47149,0.39715,0.20591,0.09852,0.28881,0.27236,0.30857,0.35722,0.40717,0.6508,0.31782,0.46912,0.40212,0.43321,0.16041,0.30274,0.33656,0.38635,0.30436,0.45271,0.32655,0.25501,0.39886,0.19633,0.31715,0.27232,0.04142,0.28397,0.26202,0.46987,0.13542,0.21278,0.63906,0.19258,0.16963,0.17964,0.3501,0.27039,0.20425,0.30265,0.3091,0.15656,0.12292,0.33014,0.30792,0.18213,0.43921,0.28412,0.47366,0.27689,0.45332,0.1974,0.17084,0.48573,0.22373,0.18078,0.23213,0.34634,0.60852,0.27642,0.17363,0.23148,0.18853,0.26315,0.35056,0.29831,0.59084,0.25688,0.19328,0.26307,0.39705,0.10656,0.1297,0.29721,0.35287,0.14619,0.21984,0.22434,0.14795,0.22133,0.24886,0.40237,0.09096,0.30979,0.31612,0.34551,0.2458,0.52028,0.15725,0.17563,0.30279,0.29611,0.25115,0.22315,0.44075
151,test,0,Normal,0.22761,0.14518,0.34974,0.44565,0.23661,0.23585,0.04548,0.51823,0.25044,0.4318,0.32414,0.18786,0.08334,0.16131,0.37175,0.23945,0.30715,0.14673,0.14358,0.07287,0.32478,0.31591,0.29992,0.11841,0.11745,0.25372,0.31743,0.31142,0.55545,0.21227,0.60565,0.31053,0.04587,0.18391,0.20319,0.65941,0.54198,0.36336,-0.00591,0.23922,0.2594,0.06279,0.2248,0.14367,0.17454,0.03764,0.03924,0.11296,0.22115,0.43314,0.65708,0.21596,0.17658,0.10206,0.23116,0.3336,0.04599,0.31228,0.22098,0.13233,0.41794,0.13113,0.10685,0.42039,0.29896,0.2407,0.17946,-0.01638,0.4888,0.73412,0.24616,0.19479,0.30196,0.29799,0.29968,0.1908,0.70995,0.39498,0.21813,0.22319,0.44579,0.5369,-0.00129,0.60225,0.10282,0.04085,0.64468,0.02556,0.30254,0.25361,0.09597,0.67286,0.22486,0.14734,0.23337,0.28409,0.43327,0.16655,0.41626,0.24012,0.21574,0.37479,0.308,0.21398,0.18229,0.21485,0.14227,0.02083,0.39338,0.53393,0.24323,0.22917,0.26695,0.30125,0.18189,0.2395,0.43382,0.20776,0.19202,0.09426,0.47483,0.03845,0.34857,0.29229,0.39967,0.16608,0.02565,0.07109,0.09982,0.15179,0.47166,0.30825,0.12029,0.11551,0.20725,0.1595,0.12699,0.05257,0.00545,0.20128,0.28381,0.1402,0.35184,0.33945,0.26384,0.17426,0.24145,0.06912,0.09791,0.35,0.04001,0.44056,0.61777,0.16233,0.13594,0.36345,0.2493,-0.02486,0.12608,0.1859,0.39811,0.61718,0.24305,0.12777,0.19452,0.28496,0.23828,0.20299,0.19766,0.24762,0.81089,0.16758,0.58942,0.22851,0.3936,0.05384,0.2153,0.21881,0.79567,0.1047,0.38324,0.37158,0.24717,0.27414,0.30441,0.33932,0.29148,-0.05681,0.11251,0.15047,0.65254,0.05656,0.3044,0.45521,0.23499,0.04262,0.18179,0.20856,0.31437,0.10248,0.10301,0.12058,0.13541,0.1232,0.21197,0.29428,0.33868,0.27779,0.17077,0.55377,-0.01847,0.38082,-0.02094,-0.03748,0.83593,0.31151,0.11907,0.06865,0.55344,0.81358,0.2733,0.23193,0.05384,0.31415,0.25503,0.3133,0.41489,0.46298,0.13848,0.26906,0.13611,0.17172,0.04653,0.05564,0.0793,0.2652,0.12586,0.26189,0.39123,0.25218,0.146,0.15806,0.44357,0.07143,0.22927,0.15863,0.6401,0.16763,0.6532,0.12906,0.12737,0.43249,0.29231,0.15614,0.2328,0.29286
011,test,1,Hemorrhage,1.24184,1.43633,0.31637,0.24437,0.09106,0.27488,1.55148,0.18865,0.69999,0.28938,0.68157,0.69847,1.07674,0.47136,0.30287,1.45523,0.91906,0.87522,0.09754,0.73056,0.56097,0.30491,0.59866,1.34251,0.27908,0.28152,0.58357,0.48834,0.50084,1.54725,0.10383,0.04779,0.47536,0.31561,0.18837,0.32425,0.07276,0.26353,1.43996,0.55021,0.23016,0.46292,0.12285,0.98648,1.05134,1.8792,0.27798,1.10655,0.81165,0.83313,0.15467,1.09017,0.47974,0.72682,0.71988,0.89076,0.77555,0.92764,0.94004,1.03446,1.39861,0.52134,0.30103,0.29611,0.34812,0.61998,0.78203,1.18523,0.14525,0.08422,0.6895,0.49602,0.41107,0.49807,0.4213,0.29228,0.67578,0.24638,1.09763,0.42899,0.36753,0.25829,0.3511,0.02928,2.33192,0.33535,-0.00041,1.40854,0.15612,0.36552,0.64909,0.25392,0.66163,0.57073,0.21096,0.80985,0.53521,0.918,0.55554,0.48804,0.28301,0.91322,0.72405,0.602,0.2114,0.33132,0.92692,0.90265,0.2133,0.1872,0.50083,1.19818,0.16608,1.16637,0.70232,0.72245,0.25018,0.24482,0.69125,1.25811,0.00852,0.45292,1.11125,0.16278,0.47858,0.82439,2.20084,1.6271,0.40971,0.81768,0.14485,0.31357,1.37223,1.21448,0.31536,1.30943,0.48376,0.46784,1.27822,0.68946,0.72703,1.02543,0.47126,0.88733,1.0067,0.37605,0.38675,1.16416,0.19756,1.46792,0.74977,0.31275,-0.01672,0.60385,1.99529,0.44411,0.76357,1.07644,0.59756,0.57095,0.33907,0.58877,0.09517,0.34617,0.73062,0.3212,0.13519,1.10293,0.99233,1.65271,0.66512,0.23218,0.22984,1.0282,0.72321,1.60399,0.42138,0.75136,0.49561,1.27128,0.74709,0.21337,0.55879,0.28578,0.49747,0.1759,0.43003,1.41577,0.86479,1.46791,0.08695,0.77537,0.25958,0.68466,0.39366,1.1739,0.403,0.72953,1.31104,0.84718,1.06068,1.90326,0.4186,0.41432,0.97438,0.40068,0.34651,0.53877,0.3973,0.07038,1.12333,0.73757,1.07479,1.45881,0.14819,0.1187,0.71229,1.63981,0.46112,0.15573,0.24716,0.73623,0.5798,0.22421,0.11427,0.17233,0.31308,0.35043,1.43135,0.04582,1.29738,0.89174,1.1059,0.44055,1.01653,1.08125,0.47711,0.50874,0.42544,0.13913,0.32488,1.39946,0.9119,0.52825,1.04015,2.58843,0.06931,1.14587,0.28576,0.78893,0.6343,0.06548,0.54911,0.4517,0.38341,0.49829
171,test,0,Normal,0.16566,0.07695,0.22227,0.98088,0.87228,0.27472,-0.02648,0.50005,0.14088,0.7728,0.14662,0.27579,-0.01144,0.10416,0.33475,0.49064,0.01626,0.04351,0.19043,-0.03141,0.44058,0.09015,0.33769,-0.05086,0.09889,0.09574,0.46122,0.05944,0.21679,0.09677,0.86469,0.76051,0.12995,0.16098,0.21871,0.56285,0.76535,0.6967,0.07237,0.10026,0.67073,0.03424,0.33119,0.02282,0.09471,0.07288,-0.04699,0.03666,0.15081,0.20045,0.35497,0.22545,0.10991,0.11829,0.30286,0.38329,-0.01095,0.27479,0.3653,0.05564,0.37183,0.01825,0.18775,0.07811,0.43705,0.28681,0.20164,0.04616,0.78819,0.44131,0.30047,0.07483,0.16664,0.25438,0.20616,0.26646,0.62327,0.5688,0.08926,0.0242,0.3318,0.51795,0.11843,0.75073,-0.04505,0.00358,0.37889,0.15836,0.58232,0.35741,0.06113,0.77903,0.00591,0.2856,0.02555,0.1575,0.29677,0.21221,0.51292,0.35929,0.31081,-0.07899,0.15934,0.22337,0.04684,0.1131,0.24366,0.05017,0.26262,0.53974,0.0967,0.14805,0.39034,0.31392,0.2338,0.4438,0.70753,0.2262,0.12434,-0.06829,0.58713,0.05479,0.28939,0.18912,0.10104,0.40633,-0.02628,-0.06958,0.07104,0.13655,0.43395,-0.03273,0.09978,0.09012,0.04294,0.05986,0.50579,0.0839,-0.08338,0.14753,0.1831,0.24105,0.36053,0.66591,0.13102,0.25273,0.51358,-0.02543,0.19349,0.05274,-0.03254,0.47515,0.50249,0.16065,0.0647,0.27099,0.42927,-0.12202,0.22311,0.3029,0.08225,0.9234,0.54335,0.29923,0.2375,0.05738,0.32232,0.17729,0.00872,0.07743,0.74236,0.05415,0.95569,-0.01301,0.55745,0.12169,0.47299,0.30183,0.73949,0.18989,0.55494,0.75629,0.0648,0.61592,0.18878,0.21059,0.34347,0.01552,-0.07319,0.28717,1.23366,-0.01592,0.20128,0.19305,0.18895,0.0242,0.17933,-0.00603,0.09334,-0.0384,0.12516,0.00102,0.25145,0.24462,0.16914,0.53482,0.30292,0.13012,0.06265,0.39872,0.02818,0.26558,0.03399,-0.0135,0.55933,0.38916,0.25642,-0.06464,0.73891,1.17426,0.25481,0.20652,0.0747,0.07379,0.79907,0.32749,0.21842,0.42546,0.05047,0.38713,0.01784,-0.0044,-0.02815,0.06729,0.16574,0.03425,0.01151,0.12224,0.49153,0.1545,0.18677,-0.07624,0.15409,0.09065,0.25652,0.01736,0.99572,0.10245,0.50754,0.08206,0.09547,0.81277,0.55991,0.07944,0.38033,0.10339
004,test,1,Hemorrhage,0.44679,0.41285,0.23075,0.26152,0.2083,0.39555,0.51594,0.25324,0.21611,0.45628,0.38246,0.49613,0.41473,0.28087,0.62803,0.45861,0.28358,0.39992,0.23558,0.53123,0.39464,0.18955,0.35987,0.49858,0.32478,0.46529,0.53114,0.31205,0.3278,0.63891,0.19147,0.23294,0.16291,0.35712,0.21202,0.34281,0.19844,0.44049,0.41151,0.36942,0.32496,0.2454,0.23508,0.26609,0.54922,0.43859,0.17641,0.23471,0.33908,0.41583,0.31368,0.52266,0.36687,0.57538,0.34832,0.23131,0.3856,0.62443,0.69736,0.5806,0.62589,0.26222,0.44407,0.29584,0.27038,0.25423,0.30688,0.63424,0.38339,0.16708,0.41369,0.43987,0.49604,0.28865,0.43735,0.19427,0.32877,0.33179,0.50327,0.31278,0.48493,0.26811,0.27296,0.27093,0.67189,0.26422,0.07202,0.65289,0.27862,0.38715,0.41233,0.35478,0.27174,0.38349,0.1674,0.51156,0.31336,0.28378,0.36909,0.40844,0.40808,0.321,0.46391,0.31115,0.15844,0.18081,0.51132,0.31422,0.21875,0.49539,0.34439,0.61047,0.27482,0.44538,0.48262,0.32391,0.08495,0.27784,0.39184,0.74536,0.19378,0.37387,0.62261,0.39297,0.43638,0.34583,0.68655,0.41831,0.23181,0.43998,0.26114,0.27257,0.6507,0.33625,0.39332,0.68702,0.24307,0.16973,0.56024,0.49516,0.56641,0.30973,0.25778,0.36761,0.38868,0.51699,0.36755,0.41995,0.19495,0.62026,0.579,0.205,0.21849,0.27629,0.56384,0.90543,0.48335,0.42855,0.62266,0.22172,0.35883,0.54061,0.16061,0.30652,0.38476,0.39575,0.26009,0.94424,0.37767,0.59368,0.46283,0.31437,0.24366,0.49757,0.47292,0.8445,0.36918,0.40914,0.23872,0.48302,0.30883,0.52258,0.48639,0.36517,0.2105,0.23235,0.372,0.51603,0.57981,0.52398,0.31753,0.44383,0.30572,0.47789,0.18843,0.42346,0.56725,0.50887,0.42809,0.23794,0.53762,0.76464,0.38067,0.37749,0.23655,0.48586,0.27714,0.32385,0.61397,0.26622,0.59662,0.57943,0.50806,0.66989,0.3503,0.55041,0.47704,0.74272,0.30689,0.34292,0.2933,0.41895,0.47045,0.22556,0.21416,0.27439,0.28975,0.39935,0.45344,0.11763,0.42034,0.42301,0.19682,0.32903,0.43064,0.15359,0.41941,0.32441,0.25213,0.29602,0.30252,0.35863,0.52457,0.28213,0.66411,0.69318,0.27402,0.52614,0.20716,0.18513,0.48036,0.14152,0.455,0.23733,0.32878,0.50835
047,test,1,Hemorrhage,0.66708,0.49803,0.32276,0.36658,0.33643,0.44013,0.46792,0.18559,0.28561,0.55967,0.24503,0.43509,0.31941,0.2879,0.64513,0.54015,0.21797,0.47984,0.2745,0.46305,0.3959,0.18677,0.49118,0.648,0.28304,0.38679,0.59196,0.43112,0.53225,0.56258,0.31078,0.17057,0.31346,0.29752,0.16249,0.32568,0.30761,0.28741,0.45977,0.43775,0.26656,0.48021,0.19639,0.38124,0.57811,0.6918,0.11064,0.23797,0.55496,0.40091,0.26528,0.63347,0.24893,0.44531,0.55581,0.26202,0.43843,0.80294,0.62475,0.59699,0.74424,0.18814,0.27722,0.40624,0.34989,0.27484,0.41136,0.62841,0.38836,0.22612,0.29243,0.47568,0.5392,0.40345,0.32804,0.19977,0.36645,0.2439,0.66682,0.38873,0.60954,0.26867,0.16853,0.37876,1.00129,0.33347,0.22319,0.85968,0.33575,0.29233,0.45959,0.35078,0.34401,0.40562,0.31491,0.48178,0.32366,0.44709,0.47762,0.36561,0.39695,0.287,0.39454,0.55329,0.22803,0.1787,0.53323,0.39411,0.1421,0.42981,0.2435,0.40801,0.35686,0.5454,0.5819,0.46541,0.32774,0.23936,0.20981,0.66825,0.27596,0.27951,0.75815,0.52769,0.26222,0.53148,0.64943,0.38606,0.22757,0.47579,0.34901,0.18119,0.58343,0.27792,0.22779,0.62903,0.32968,0.19837,0.58141,0.43818,0.67254,0.34529,0.21762,0.34369,0.399,0.40739,0.32266,0.40992,0.18336,0.85053,0.47385,0.30538,0.41277,0.3479,0.66257,0.74317,0.64911,0.55103,0.39818,0.38302,0.25692,0.48565,0.21771,0.26608,0.42359,0.31579,0.29141,0.97543,0.6145,0.5771,0.34374,0.27187,0.22876,0.53348,0.32343,0.78703,0.33411,0.41673,0.28714,0.47387,0.28659,0.41485,0.46253,0.52988,0.21567,0.18358,0.40987,0.43981,0.6492,0.7191,0.21293,0.25385,0.22486,0.42343,0.24971,0.55795,0.28702,0.63588,0.39337,0.28719,0.67474,0.74801,0.48005,0.34297,0.3123,0.54951,0.34168,0.46091,0.78424,0.33956,0.63209,0.56908,0.58368,0.64352,0.29635,0.42009,0.55344,0.71211,0.4059,0.27945,0.32321,0.46096,0.45126,0.31164,0.37084,0.3099,0.30578,0.22591,0.52178,0.16485,0.60848,0.32516,0.4449,0.24011,0.42105,0.36283,0.17014,0.35452,0.33128,0.32413,0.46004,0.46564,0.58074,0.31599,0.50412,0.91175,0.32928,0.52226,0.33661,0.2538,0.46596,0.30907,0.58597,0.24852,0.38594,0.52388
